survived,pclass,sex,age,sibsp,parch,ticket_fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,is_child,is_elderly,age_group,total_people,fare_per_person,sex_encoded,class_num,survived_bool,name_length,title,log_fare,family_size,is_alone,embarked_full,fare_rounded
1,2,female,30.0,0,0,12.35,Q,Second,woman,False,,Queenstown,yes,True,False,False,Adult,1,12.35,1,2,True,5,woman,2.5915163848462583,0,True,Queenstown,12.35
1,2,female,22.0,1,1,29.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,9.666666666666666,1,2,True,5,woman,3.4011973816621555,2,False,Southampton,29.0
0,3,male,28.0,8,2,69.55,S,Third,man,True,,Southampton,no,False,False,False,Adult,11,6.322727272727272,0,3,False,3,man,4.256321678298823,10,False,Southampton,69.55
1,1,female,36.0,0,0,135.6333,C,First,woman,False,C,Cherbourg,yes,True,False,False,Adult,1,135.6333,1,1,True,5,woman,4.91730069488021,0,True,Cherbourg,135.63
0,3,male,61.0,0,0,6.2375,S,Third,man,True,,Southampton,no,True,False,True,Senior,1,6.2375,0,3,False,3,man,1.9792758428991135,0,True,Southampton,6.24
1,2,female,36.0,0,0,13.0,S,Second,woman,False,D,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,3,female,31.0,1,1,20.525,S,Third,woman,False,,Southampton,yes,False,False,False,Adult,3,6.841666666666666,1,3,True,5,woman,3.0692150503137943,2,False,Southampton,20.52
1,1,female,16.0,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,False,False,Teen,2,28.9896,1,1,True,5,woman,4.077184839375167,1,False,Cherbourg,57.98
1,3,female,28.0,2,0,23.25,Q,Third,woman,False,,Queenstown,yes,False,False,False,Adult,3,7.75,1,3,True,5,woman,3.188416617383492,2,False,Queenstown,23.25
0,1,male,45.5,0,0,28.5,S,First,man,True,C,Southampton,no,True,False,False,Adult,1,28.5,0,1,False,3,man,3.3843902633457743,0,True,Southampton,28.5
0,1,male,38.0,0,1,153.4625,S,First,man,True,C,Southampton,no,False,False,False,Adult,2,76.73125,0,1,False,3,man,5.039951348430309,1,False,Southampton,153.46
0,3,male,16.0,2,0,18.0,S,Third,man,True,,Southampton,no,False,False,False,Teen,3,6.0,0,3,False,3,man,2.9444389791664403,2,False,Southampton,18.0
1,1,female,28.0,1,0,133.65,S,First,woman,False,,Southampton,yes,False,False,False,Adult,2,66.825,1,1,True,5,woman,4.902678819257608,1,False,Southampton,133.65
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,1,male,29.0,1,0,66.6,S,First,man,True,C,Southampton,no,False,False,False,Adult,2,33.3,0,1,False,3,man,4.213607983048918,1,False,Southampton,66.6
1,1,female,41.0,0,0,134.5,C,First,woman,False,E,Cherbourg,yes,True,False,False,Adult,1,134.5,1,1,True,5,woman,4.908971640319756,0,True,Cherbourg,134.5
1,3,male,45.0,0,0,8.05,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,8.05,0,3,True,3,man,2.2027647577118348,0,True,Southampton,8.05
0,1,male,45.0,0,0,35.5,S,First,man,True,,Southampton,no,True,False,False,Adult,1,35.5,0,1,False,3,man,3.597312260588446,0,True,Southampton,35.5
1,2,male,2.0,1,1,26.0,S,Second,child,False,F,Southampton,yes,False,True,False,Child,3,8.666666666666666,0,2,True,5,child,3.295836866004329,2,False,Southampton,26.0
1,1,female,24.0,3,2,263.0,S,First,woman,False,C,Southampton,yes,False,False,False,Adult,6,43.833333333333336,1,1,True,5,woman,5.575949103146316,5,False,Southampton,263.0
0,2,male,28.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,2,male,36.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,2,female,24.0,0,0,13.0,S,Second,woman,False,F,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,2,female,40.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,3,female,28.0,1,0,16.1,S,Third,woman,False,,Southampton,yes,False,False,False,Adult,2,8.05,1,3,True,5,woman,2.8390784635086144,1,False,Southampton,16.1
1,3,male,3.0,1,1,15.9,S,Third,child,False,,Southampton,yes,False,True,False,Child,3,5.3,0,3,True,5,child,2.8273136219290276,2,False,Southampton,15.9
0,3,male,42.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
0,3,male,23.0,0,0,9.225,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.225,0,3,False,3,man,2.3248357019288655,0,True,Southampton,9.22
0,1,male,28.0,0,0,35.0,S,First,man,True,C,Southampton,no,True,False,False,Adult,1,35.0,0,1,False,3,man,3.58351893845611,0,True,Southampton,35.0
0,3,male,15.0,1,1,7.2292,C,Third,child,False,,Cherbourg,no,False,False,False,Teen,3,2.409733333333333,0,3,False,5,child,2.1076888046179385,2,False,Cherbourg,7.23
0,3,male,25.0,1,0,17.8,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,8.9,0,3,False,3,man,2.9338568698359038,1,False,Southampton,17.8
0,3,male,28.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
0,3,male,28.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.5,0,3,False,3,man,2.3513752571634776,0,True,Southampton,9.5
1,1,female,22.0,0,1,55.0,S,First,woman,False,E,Southampton,yes,False,False,False,Adult,2,27.5,1,1,True,5,woman,4.02535169073515,1,False,Southampton,55.0
0,2,female,38.0,0,0,13.0,S,Second,woman,False,,Southampton,no,True,False,False,Adult,1,13.0,1,2,False,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,3,female,28.0,0,0,7.8792,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.8792,1,3,True,5,woman,2.1837114628556327,0,True,Queenstown,7.88
1,3,female,28.0,0,0,7.8792,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.8792,1,3,True,5,woman,2.1837114628556327,0,True,Queenstown,7.88
0,3,male,40.0,1,4,27.9,S,Third,man,True,,Southampton,no,False,False,False,Adult,6,4.6499999999999995,0,3,False,3,man,3.3638415951183864,5,False,Southampton,27.9
0,2,male,29.0,1,0,27.7208,C,Second,man,True,,Cherbourg,no,False,False,False,Adult,2,13.8604,0,2,False,3,man,3.357621598945279,1,False,Cherbourg,27.72
0,3,female,45.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,False,False,Adult,2,7.2271,1,3,False,5,woman,2.737880811060884,1,False,Cherbourg,14.45
0,3,male,35.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.05,0,3,False,3,man,2.0856720914304723,0,True,Southampton,7.05
0,3,male,28.0,1,0,15.5,Q,Third,man,True,,Queenstown,no,False,False,False,Adult,2,7.75,0,3,False,3,man,2.803360380906535,1,False,Queenstown,15.5
0,3,male,30.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
1,1,female,60.0,1,0,75.25,C,First,woman,False,D,Cherbourg,yes,False,False,False,Adult,2,37.625,1,1,True,5,woman,4.334017415487521,1,False,Cherbourg,75.25
1,3,female,28.0,0,0,7.2292,C,Third,woman,False,,Cherbourg,yes,True,False,False,Adult,1,7.2292,1,3,True,5,woman,2.1076888046179385,0,True,Cherbourg,7.23
1,3,female,28.0,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.75,1,3,True,5,woman,2.169053700369523,0,True,Queenstown,7.75
1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,False,False,Adult,1,69.3,1,1,True,5,woman,4.252771798816619,0,True,Cherbourg,69.3
1,1,male,25.0,1,0,55.4417,C,First,man,True,E,Cherbourg,yes,False,False,False,Adult,2,27.72085,0,1,True,3,man,4.0332082470129285,1,False,Cherbourg,55.44
0,3,male,18.0,1,0,6.4958,S,Third,man,True,,Southampton,no,False,False,False,Teen,2,3.2479,0,3,False,3,man,2.0143428636837015,1,False,Southampton,6.5
0,3,male,19.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,1,male,22.0,0,0,135.6333,C,First,man,True,,Cherbourg,no,True,False,False,Adult,1,135.6333,0,1,False,3,man,4.91730069488021,0,True,Cherbourg,135.63
0,3,female,3.0,3,1,21.075,S,Third,child,False,,Southampton,no,False,True,False,Child,5,4.215,1,3,False,5,child,3.0944457464900235,4,False,Southampton,21.08
1,1,female,28.0,1,0,82.1708,C,First,woman,False,,Cherbourg,yes,False,False,False,Adult,2,41.0854,1,1,True,5,woman,4.420896324687287,1,False,Cherbourg,82.17
1,3,female,22.0,0,0,7.25,S,Third,woman,False,,Southampton,yes,True,False,False,Adult,1,7.25,1,3,True,5,woman,2.1102132003465894,0,True,Southampton,7.25
0,1,male,27.0,0,2,211.5,C,First,man,True,C,Cherbourg,no,False,False,False,Adult,3,70.5,0,1,False,3,man,5.358941988364472,2,False,Cherbourg,211.5
0,3,male,20.0,0,0,4.0125,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,4.0125,0,3,False,3,man,1.6119347926326877,0,True,Cherbourg,4.01
0,3,male,19.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
1,1,female,42.0,0,0,227.525,C,First,woman,False,,Cherbourg,yes,True,False,False,Adult,1,227.525,1,1,True,5,woman,5.4316456135398825,0,True,Cherbourg,227.52
1,3,female,1.0,0,2,15.7417,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,3,5.247233333333333,1,3,True,5,child,2.817902613071225,2,False,Cherbourg,15.74
0,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.925,0,3,False,3,man,2.188856327665703,0,True,Southampton,7.92
1,1,female,35.0,1,0,52.0,S,First,woman,False,,Southampton,yes,False,False,False,Adult,2,26.0,1,1,True,5,woman,3.970291913552122,1,False,Southampton,52.0
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,2,male,18.0,0,0,73.5,S,Second,man,True,,Southampton,no,True,False,False,Teen,1,73.5,0,2,False,3,man,4.310799125385514,0,True,Southampton,73.5
0,3,male,1.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,True,False,Child,8,5.8625,0,3,False,5,child,3.8691155044168695,7,False,Southampton,46.9
1,2,female,36.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
0,3,male,28.0,0,0,7.7292,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.7292,0,3,False,3,man,2.1666737276227077,0,True,Queenstown,7.73
1,2,female,17.0,0,0,12.0,C,Second,woman,False,,Cherbourg,yes,True,False,False,Teen,1,12.0,1,2,True,5,woman,2.5649493574615367,0,True,Cherbourg,12.0
1,1,male,36.0,1,2,120.0,S,First,man,True,B,Southampton,yes,False,False,False,Adult,4,30.0,0,1,True,3,man,4.795790545596741,3,False,Southampton,120.0
1,3,male,21.0,0,0,7.7958,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.7958,0,3,True,3,man,2.174274334826008,0,True,Southampton,7.8
0,3,male,28.0,2,0,7.925,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,2.6416666666666666,0,3,False,3,man,2.188856327665703,2,False,Southampton,7.92
1,1,female,23.0,1,0,113.275,C,First,woman,False,D,Cherbourg,yes,False,False,False,Adult,2,56.6375,1,1,True,5,woman,4.738607824217808,1,False,Cherbourg,113.28
1,3,female,24.0,0,2,16.7,S,Third,woman,False,G,Southampton,yes,False,False,False,Adult,3,5.566666666666666,1,3,True,5,woman,2.8735646395797834,2,False,Southampton,16.7
0,3,male,22.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.7958,0,3,False,3,man,2.174274334826008,0,True,Southampton,7.8
0,3,female,31.0,0,0,7.8542,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,7.8542,1,3,False,5,woman,2.180891922715322,0,True,Southampton,7.85
0,2,male,46.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,26.0,0,2,False,3,man,3.295836866004329,0,True,Southampton,26.0
0,2,male,23.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
1,2,female,28.0,0,0,12.65,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,12.65,1,2,True,5,woman,2.613739521630969,0,True,Southampton,12.65
1,3,male,39.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.925,0,3,True,3,man,2.188856327665703,0,True,Southampton,7.92
0,3,male,26.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,female,21.0,1,0,9.825,S,Third,woman,False,,Southampton,no,False,False,False,Adult,2,4.9125,1,3,False,5,woman,2.3818582738885534,1,False,Southampton,9.82
0,3,male,28.0,1,0,15.85,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,7.925,0,3,False,3,man,2.8243506567983707,1,False,Southampton,15.85
0,3,female,20.0,0,0,8.6625,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,8.6625,1,3,False,5,woman,2.2682524139135403,0,True,Southampton,8.66
0,2,male,34.0,1,0,21.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,10.5,0,2,False,3,man,3.091042453358316,1,False,Southampton,21.0
0,3,male,51.0,0,0,7.75,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Southampton,7.75
1,2,male,3.0,1,1,18.75,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,6.25,0,2,True,5,child,2.9831534913471307,2,False,Southampton,18.75
0,3,male,21.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
0,3,female,28.0,3,1,25.4667,S,Third,woman,False,,Southampton,no,False,False,False,Adult,5,5.0933399999999995,1,3,False,5,woman,3.275887339030031,4,False,Southampton,25.47
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,male,28.0,0,0,6.8583,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,6.8583,0,3,False,3,man,2.061570298060867,0,True,Queenstown,6.86
1,1,female,33.0,1,0,90.0,Q,First,woman,False,C,Queenstown,yes,False,False,False,Adult,2,45.0,1,1,True,5,woman,4.51085950651685,1,False,Queenstown,90.0
0,2,male,28.0,0,0,0.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,2,False,3,man,0.0,0,True,Southampton,0.0
1,3,male,44.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.925,0,3,True,3,man,2.188856327665703,0,True,Southampton,7.92
0,3,female,28.0,0,0,8.05,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,8.05,1,3,False,5,woman,2.2027647577118348,0,True,Southampton,8.05
1,2,female,34.0,1,1,32.5,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,10.833333333333334,1,2,True,5,woman,3.5115454388310208,2,False,Southampton,32.5
1,2,female,18.0,0,2,13.0,S,Second,woman,False,,Southampton,yes,False,False,False,Teen,3,4.333333333333333,1,2,True,5,woman,2.6390573296152584,2,False,Southampton,13.0
0,2,male,30.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,3,female,10.0,0,2,24.15,S,Third,child,False,,Southampton,no,False,True,False,Child,3,8.049999999999999,1,3,False,5,child,3.224857896545748,2,False,Southampton,24.15
0,3,male,28.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Cherbourg,7.9
0,3,male,21.0,0,0,7.7333,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.7333,0,3,False,3,man,2.167143305297764,0,True,Queenstown,7.73
0,3,male,29.0,0,0,7.875,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.875,0,3,False,3,man,2.1832383353614797,0,True,Southampton,7.88
0,3,female,28.0,1,1,14.4,S,Third,woman,False,,Southampton,no,False,False,False,Adult,3,4.8,1,3,False,5,woman,2.7343675094195836,2,False,Southampton,14.4
0,3,male,18.0,1,1,20.2125,S,Third,man,True,,Southampton,no,False,False,False,Teen,3,6.7375,0,3,False,3,man,3.0545906305603445,2,False,Southampton,20.21
0,3,male,28.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
1,2,female,28.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,2,13.0,1,2,True,5,woman,3.295836866004329,1,False,Southampton,26.0
1,2,female,19.0,0,0,26.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,26.0,1,2,True,5,woman,3.295836866004329,0,True,Southampton,26.0
0,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
1,3,male,32.0,0,0,8.05,S,Third,man,True,E,Southampton,yes,True,False,False,Adult,1,8.05,0,3,True,3,man,2.2027647577118348,0,True,Southampton,8.05
1,1,male,28.0,0,0,26.55,S,First,man,True,C,Southampton,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Southampton,26.55
1,3,female,28.0,1,0,16.1,S,Third,woman,False,,Southampton,yes,False,False,False,Adult,2,8.05,1,3,True,5,woman,2.8390784635086144,1,False,Southampton,16.1
1,2,female,42.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,2,13.0,1,2,True,5,woman,3.295836866004329,1,False,Southampton,26.0
0,3,male,17.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,7.125,0,3,False,3,man,2.094945728215801,0,True,Southampton,7.12
0,1,male,50.0,1,0,55.9,S,First,man,True,E,Southampton,no,False,False,False,Adult,2,27.95,0,1,False,3,man,4.041295341132285,1,False,Southampton,55.9
1,1,female,14.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,False,False,Teen,4,30.0,1,1,True,5,child,4.795790545596741,3,False,Southampton,120.0
0,3,female,21.0,2,2,34.375,S,Third,woman,False,,Southampton,no,False,False,False,Adult,5,6.875,1,3,False,5,woman,3.5660053559634015,4,False,Southampton,34.38
1,2,female,24.0,2,3,18.75,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,6,3.125,1,2,True,5,woman,2.9831534913471307,5,False,Southampton,18.75
0,1,male,64.0,1,4,263.0,S,First,man,True,C,Southampton,no,False,False,True,Senior,6,43.833333333333336,0,1,False,3,man,5.575949103146316,5,False,Southampton,263.0
0,2,male,31.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
1,2,female,45.0,1,1,26.25,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,8.75,1,2,True,5,woman,3.305053521109253,2,False,Southampton,26.25
0,3,male,20.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.5,0,3,False,3,man,2.3513752571634776,0,True,Southampton,9.5
0,3,male,25.0,1,0,7.775,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,3.8875,0,3,False,3,man,2.1719067693519296,1,False,Southampton,7.78
1,2,female,28.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,3,male,28.0,0,0,8.1125,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,8.1125,0,3,True,3,man,2.2096470973347766,0,True,Southampton,8.11
1,1,male,4.0,0,2,81.8583,S,First,child,False,A,Southampton,yes,False,True,False,Child,3,27.2861,0,1,True,5,child,4.417131919904876,2,False,Southampton,81.86
1,2,female,13.0,0,1,19.5,S,Second,child,False,,Southampton,yes,False,False,False,Teen,2,9.75,1,2,True,5,child,3.0204248861443626,1,False,Southampton,19.5
1,1,male,34.0,0,0,26.55,S,First,man,True,,Southampton,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Southampton,26.55
1,3,female,5.0,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,4,4.814575,1,3,True,5,child,3.0085645861193133,3,False,Cherbourg,19.26
1,1,male,52.0,0,0,30.5,S,First,man,True,C,Southampton,yes,True,False,False,Adult,1,30.5,0,1,True,3,man,3.449987545831587,0,True,Southampton,30.5
0,2,male,36.0,1,2,27.75,S,Second,man,True,,Southampton,no,False,False,False,Adult,4,6.9375,0,2,False,3,man,3.3586377672433594,3,False,Southampton,27.75
0,3,male,28.0,1,0,19.9667,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,9.98335,0,3,False,3,man,3.0429354648621407,1,False,Southampton,19.97
0,1,male,30.0,0,0,27.75,C,First,man,True,C,Cherbourg,no,True,False,False,Adult,1,27.75,0,1,False,3,man,3.3586377672433594,0,True,Cherbourg,27.75
1,1,male,49.0,1,0,89.1042,C,First,man,True,C,Cherbourg,yes,False,False,False,Adult,2,44.5521,0,1,True,3,man,4.500966778400217,1,False,Cherbourg,89.1
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,male,29.0,0,0,7.8958,C,Third,man,True,,Cherbourg,yes,True,False,False,Adult,1,7.8958,0,3,True,3,man,2.1855792552411137,0,True,Cherbourg,7.9
0,1,male,65.0,0,0,26.55,S,First,man,True,E,Southampton,no,True,False,True,Senior,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
1,1,female,28.0,1,0,51.8625,S,First,woman,False,D,Southampton,yes,False,False,False,Adult,2,25.93125,1,1,True,5,woman,3.967694202798607,1,False,Southampton,51.86
1,2,female,50.0,0,0,10.5,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,10.5,1,2,True,5,woman,2.4423470353692043,0,True,Southampton,10.5
0,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
1,1,male,48.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Southampton,26.55
0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,1,male,47.0,0,0,38.5,S,First,man,True,E,Southampton,no,True,False,False,Adult,1,38.5,0,1,False,3,man,3.676300671907076,0,True,Southampton,38.5
0,2,male,48.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,3,male,38.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.05,0,3,False,3,man,2.0856720914304723,0,True,Southampton,7.05
0,2,male,28.0,0,0,0.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,2,False,3,man,0.0,0,True,Southampton,0.0
0,1,male,56.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,False,Adult,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
0,3,male,28.0,0,0,7.725,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.725,0,3,False,3,man,2.1661924680884908,0,True,Queenstown,7.72
1,3,female,0.75,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,4,4.814575,1,3,True,5,child,3.0085645861193133,3,False,Cherbourg,19.26
0,3,male,28.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
0,3,male,38.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
1,2,female,33.0,1,2,27.75,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,4,6.9375,1,2,True,5,woman,3.3586377672433594,3,False,Southampton,27.75
1,2,female,23.0,0,0,13.7917,C,Second,woman,False,D,Cherbourg,yes,True,False,False,Adult,1,13.7917,1,2,True,5,woman,2.694066212646058,0,True,Cherbourg,13.79
0,3,female,22.0,0,0,9.8375,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,9.8375,1,3,False,5,woman,2.3830123421066602,0,True,Southampton,9.84
0,1,male,28.0,0,0,52.0,S,First,man,True,A,Southampton,no,True,False,False,Adult,1,52.0,0,1,False,3,man,3.970291913552122,0,True,Southampton,52.0
0,2,male,34.0,1,0,21.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,10.5,0,2,False,3,man,3.091042453358316,1,False,Southampton,21.0
0,3,male,29.0,1,0,7.0458,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,3.5229,0,3,False,3,man,2.0851502161468174,1,False,Southampton,7.05
0,3,male,22.0,0,0,7.5208,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.5208,0,3,False,3,man,2.142510233146819,0,True,Southampton,7.52
1,3,female,2.0,0,1,12.2875,S,Third,child,False,,Southampton,yes,False,True,False,Child,2,6.14375,1,3,True,5,child,2.586823743668066,1,False,Southampton,12.29
0,3,male,9.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,True,False,Child,8,5.8625,0,3,False,5,child,3.8691155044168695,7,False,Southampton,46.9
0,2,male,28.0,0,0,0.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,2,False,3,man,0.0,0,True,Southampton,0.0
0,3,male,50.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,female,63.0,0,0,9.5875,S,Third,woman,False,,Southampton,yes,True,False,True,Senior,1,9.5875,1,3,True,5,woman,2.3596740599781727,0,True,Southampton,9.59
